text,label,source,dataset,nb_annotators,clean_text
"Aku sih berharap para cebong itu demo dan melaporkan USER atas dugaan penistaan agama mereka, biar dunia meliat gerombolan org2 dungu yg slama ini bersembunyi didumay dan diketiak penguasa. ??? #SuramBray",1,Twitter,ID_multilabel,3,aku sih berharap cebong demo melaporkan user atas dugaan penistaan agama biar dunia meliat gerombolan org dungu yg slama bersembunyi didumay diketiak penguasa surambray
USER USER USER Pakai memek hua hahaha',0,Twitter,ID_multilabel,3,user user user pakai memek hua hahaha
USER USER Corong Congor Cebong \nBiadab !!',1,Twitter,ID_multilabel,3,user user corong congor cebong nbiadab
PDIP Sebut Puan Maharani Jadi Prioritas Cawapres Waaaaaw jdi Cawapres Jokowi...#JokowiPuan Keren..Sip AQ Setuju Bangat biar #2019GantiPresiden Bisa Nyata..Ok..lah Kalo begitu ..Keren..? VIVA,1,Twitter,ID_multilabel,3,pdip sebut puan maharani jadi prioritas cawapres waaaaaw jdi cawapres jokowi jokowipuan keren sip aq setuju bangat biar gantipresiden nyata lah kalo keren viva
USER apaan si anjir receh bgt gua',0,Twitter,ID_multilabel,3,user apaan si anjir receh bgt gua
Fiksi atau fakta ?,0,Twitter,ID_multilabel,3,fiksi fakta
USER asw gua ketawa',0,Twitter,ID_multilabel,3,user asw gua ketawa
"Teramat byk alasan untuk saling menghimpit itu, penguasaan materi berselubung agama, nasionalisme, ideologi, partai politik, warna kulit. Dada kita sesak oleh asap bom. Mata kita terhalangi oleh pekat debu. Pandangan terbentur oleh kaca dan tembok. Kita",0,Twitter,ID_multilabel,3,teramat byk alasan saling menghimpit penguasaan materi berselubung agama nasionalisme ideologi partai politik warna kulit dada sesak asap bom mata terhalangi pekat debu pandangan terbentur kaca tembok
Jimin: *ngasih link* dasar maho.\nJIN: SUEEEEE LO NGESHARE APAAAN LO KATA GUE MAU SAMA DIA IDIH OGAAAAH\nRM: GUE MASIH DOYAN CEWEK BURUAN APUSSSSSSSSSSSSSS',1,Twitter,ID_multilabel,3,jimin ngasih link dasar maho njin sueeeee lo ngeshare apaaan lo kata gue mau sama idih ogaaaah nrm gue doyan cewek buruan apussssssssssssss
Teman Ahok emank TAI. apalagi pemimpinnya kek BABI! USER,1,Twitter,ID_multilabel,3,teman ahok emank tai pemimpinnya kek babi user
USER Cebong mana ngerti ...koplak..koplak',1,Twitter,ID_multilabel,3,user cebong mana ngerti koplak koplak
"Di Hadapan Ulama, Rommy Jelaskan Alasan PPP Dukung Jokowi'",0,Twitter,ID_multilabel,3,hadapan ulama rommy jelaskan alasan ppp dukung jokowi
"USER mirip seperti hoax pokemon go = aku yahudi :')""",0,Twitter,ID_multilabel,3,user mirip hoax pokemon go aku yahudi
"RT USER: Nah lho....? Gw sih bodo amat, mo jungkir balik kek bodo amat,,, harus instropeksi diri dan mawas diri. apa dan kenapa...? T\xe2\x80\xa6'",0,Twitter,ID_multilabel,3,rt user nah lho gw sih bodo mo jungkir balik kek bodo instropeksi diri mawas diri apa t xe x xa
USER saksinya saksi bisu',0,Twitter,ID_multilabel,3,user saksinya saksi bisu
USER apaandah lu goblog',1,Twitter,ID_multilabel,3,user apaandah lu goblog
tweet mijoo yang rt mayan juga wkwkwk emang edan si mbanya',0,Twitter,ID_multilabel,3,tweet mijoo rt mayan wkwkwk emang edan si mbanya
"USER USER USER Hai goblok, apa kabar kmrn admin USER blg di turki lebih baik? Disana bayi baru lahir dibebankan utang 3,5x lbh parah dr Indo. Gw kasi tau ya, solvability utang kita jauh lbh baik dr ratusan negara lain. Lo kuliah eko",1,Twitter,ID_multilabel,3,user user user hai goblok apa kabar kmrn admin user blg turki lebih baik disana bayi baru lahir dibebankan utang x lbh parah dr indo gw kasi tau solvability utang jauh lbh baik dr ratusan negara lo kuliah eko
Lengkap sudah julukan untuk KPK. Mulai dari antek Yahudi sampai Komunis. Hahaha.. Bubarkan Semen Padang FC!!,1,Twitter,ID_multilabel,3,lengkap julukan kpk mulai antek yahudi komunis hahaha bubarkan semen padang fc
USER Kompedium Ajaran Sosial Gereja juga masih oke sampai sekarang mbak. Cuman yang beginian gak dapet prioritas di sekolah katolik.',0,Twitter,ID_multilabel,3,user kompedium ajaran sosial gereja oke sekarang mbak cuman beginian gak dapet prioritas sekolah katolik
Sejahtera Lahir dicapai dgn Kemakmuran\nSejahtera Bathin dicapai dgn Keadilan\n\nUsaha2 utk mencapai Kemakmuran SUDAH dilakukan oleh REZIM skrg mis;\nPbangunan Infrastruktur\nPbrantasan Ilegal Fishing\nBBM 1 harga\nFreeport\nDll..\nKita apresiasi itu.\n#,0,Twitter,ID_multilabel,3,sejahtera lahir dicapai dgn kemakmuran nsejahtera bathin dicapai dgn keadilan n nusaha utk mencapai kemakmuran dilakukan rezim skrg mis npbangunan infrastruktur npbrantasan ilegal fishing nbbm harga nfreeport ndll nkita apresiasi n
USER Semua pernyataan kau itu sampah dasar Sontoloyo!',1,Twitter,ID_multilabel,3,user semua pernyataan kau sampah dasar sontoloyo
"Tetes embun terakhir menjadi saksi, akulah perindu yang selalu menyebut namamu dalam bisu.'",0,Twitter,ID_multilabel,3,tetes embun terakhir menjadi saksi akulah perindu selalu menyebut namamu bisu
USER AKU BELAJAR BAHASA ASING.',0,Twitter,ID_multilabel,3,user aku belajar bahasa asing
"USER Suda suda, kamu ga perlu minta maaf, aku suda memaafkan dan memaklumi sifat burik mu &lt; 3\n\nsenpai teriak senpai :('",0,Twitter,ID_multilabel,3,user suda suda kamu ga perlu minta maaf aku suda memaafkan memaklumi sifat burik mu lt n nsenpai teriak senpai
USER USER Kesalahan beliau adalah tak bisa dibeli rezim',0,Twitter,ID_multilabel,3,user user kesalahan beliau tak dibeli rezim
Wah kelas berat nih!; ; Beruntung Jakarta punya Gubernur yang keren gini! Ga pake Amarah dan marah2 dalam bekerja tapi memakai Arah dan Sumingrah dalam menata dan membangun Jakarta!,0,Twitter,ID_multilabel,3,wah kelas berat nih beruntung jakarta punya gubernur keren gini ga pake amarah marah bekerja memakai arah sumingrah menata membangun jakarta
USER buaya darat apa buaya air?',0,Twitter,ID_multilabel,3,user buaya darat apa buaya air
"USER Dia ..orang to? Rumongso ku ke'te alias monyet""",1,Twitter,ID_multilabel,3,user orang to rumongso ku te alias monyet
"USER Jokowi gak pernah salah, bahkan harga telur naikpun ayamnya yg salah..\n\nUdah geleh sama rejim beginian..\nPengen cepet2 #2019GantiPresiden'",1,Twitter,ID_multilabel,3,user jokowi gak pernah salah bahkan harga telur naikpun ayamnya yg salah n nudah geleh sama rejim beginian npengen cepet gantipresiden
"14. Seru nih ngobrol sama lu. Sarap juga kayaknya. Btw, suka sama unamenya, bagus.'",0,Twitter,ID_multilabel,3,seru nih ngobrol sama lu sarap kayaknya btw suka sama unamenya bagus
"USER USER USER USER pki, gerwani, pemuda rakyat, baperki tanda2 mulai nampak bangkit kembali, apa harus didiamkan \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x9",0,Twitter,ID_multilabel,3,user user user user pki gerwani pemuda rakyat baperki tanda mulai nampak bangkit apa didiamkan xf x f x x xf x f x x xf x f x x xf x f x x xf x f x x xf x f x x xf x f x
"Aku lagi nyoba banget pakai bahasa ga nyampur2. Susah ternyata. Semakin aku tau banyak kosakata dari berbagai bahasa, aku kadang jadi bingung ""ini tuh apa"" ""duh lupa aku pokoknya inilah (pakai bahasa asing)"".\n\nSebut saja kemampuanku mengolah mereka ga",0,Twitter,ID_multilabel,3,aku nyoba banget pakai bahasa ga nyampur susah ternyata semakin aku tau banyak kosakata berbagai bahasa aku kadang jadi bingung tuh apa duh lupa aku pokoknya inilah pakai bahasa asing n nsebut kemampuanku mengolah ga
MAKA INI DPR TERBUSUK !!!,1,Twitter,ID_multilabel,3,dpr terbusuk
"8.Di satu sisi, rata \xe2\x80\x93 rata petani hanya miliki kurang dari 2 Ha tanah. Bagaimana bisa produktif? Sementara korporasi tuan tanah terus mengakuisi ribuan hektar #tanah dan terus difasilitasi oleh rejim|#keadilantanah'",0,Twitter,ID_multilabel,3,satu sisi rata xe x x rata petani miliki kurang ha tanah bagaimana produktif korporasi tuan tanah terus mengakuisi ribuan hektar tanah terus difasilitasi rejim keadilantanah
"Golkar=Setya Novanto, Setya Novanto=Golkar..sekalipun lolos jerat hukum ato di pecat partai. Tetap,Golkar adlh cerminan orang itu,layaknya suharto",1,Twitter,ID_multilabel,3,golkar setya novanto setya novanto golkar sekalipun lolos jerat hukum ato pecat partai tetap golkar adlh cerminan orang layaknya suharto
USER Ahahahaha \xf0\x9f\x98\x82 buaya darat apa buaya sungai ?',0,Twitter,ID_multilabel,3,user ahahahaha xf x f x x buaya darat apa buaya sungai
USER itu mah jupe nya yg cupu hahaha',0,Twitter,ID_multilabel,3,user mah jupe nya yg cupu hahaha
RT USER USER Visi misi anies-sandi jelas ambisional ingin jadi gubenue sayang mrk suka sara- hoax- finta,1,Twitter,ID_multilabel,3,rt user user visi misi anies sandi jelas ambisional jadi gubenue sayang mrk suka sara hoax finta
Semoga sehat selalu pak presiden jokowi,0,Twitter,ID_multilabel,3,semoga sehat selalu pak presiden jokowi
USER Pagi yg indah. Seprti memek mu',0,Twitter,ID_multilabel,3,user pagi yg indah seprti memek mu
"Itu sebuah reaksi kekecewaan, akan tetapi dari kalangan ulama seperti habib rizieq mengintruksikan untuk berhenti membully kh. Ma'ruf amin. Dari kalangan ulama sudah clear.pun analisaku hari ini, ulama terpecah. Ada yg berdiri dijalan kebenaran dan ada jug",0,Twitter,ID_multilabel,3,sebuah reaksi kekecewaan kalangan ulama habib rizieq mengintruksikan berhenti membully kh ma ruf amin kalangan ulama clear analisaku hari ulama terpecah yg berdiri dijalan kebenaran jug
"USER USER Ambang batas capres dimasalahkan skr krn hal ini membuat langkah2 politik oposisi tdk diuntungkan. Mayoritas partai yg tdk tertarik lg dgn figur Prabowo membuat gerakan tagar ganti presiden menjadi satu2nya gerakan yg ditawarkan,",0,Twitter,ID_multilabel,3,user user ambang batas capres dimasalahkan skr krn membuat langkah politik oposisi tdk diuntungkan mayoritas partai yg tdk tertarik lg dgn figur prabowo membuat gerakan tagar ganti presiden menjadi satu nya gerakan yg ditawarkan
"USER USER USER USER Kan janji pak dhe yg d tepati adalah 10jt lapangan kerja!? Tapi bukan untuk rakyat,tapi untuk Tka cina!'",1,Twitter,ID_multilabel,3,user user user user kan janji pak dhe yg d tepati jt lapangan kerja bukan rakyat tka cina
RT USER: USER aku tak tahu bahasa indon but SIALAN KOK MASIH BERKATA KATA LU BAJINGAN URL,1,Twitter,ID_multilabel,3,rt user user aku tak tahu bahasa indon but sialan kok berkata kata lu bajingan url
RT USER USER USER sby lebih byk utangnya tp gak menghasilkan apa-apa. Kalo jokowi utang..kan karna mertua dan presiden 10 thn,1,Twitter,ID_multilabel,3,rt user user user sby lebih byk utangnya tp gak menghasilkan apa apa kalo jokowi utang kan karna mertua presiden thn
"Kalo kita beda kartu GSM, itu gak masalah asalkan nantinya nama kita berdua ada di kartu Keluarga yang sama.'",0,Twitter,ID_multilabel,3,kalo beda kartu gsm gak masalah asalkan nantinya nama berdua kartu keluarga sama
Ini apaan pada ngomongin antek',0,Twitter,ID_multilabel,3,apaan ngomongin antek
RT USER: malu-maluin Gerindra punya admin spt ini...,1,Twitter,ID_multilabel,3,rt user malu maluin gerindra punya admin spt
"USER USER tolong di retweet ini, karena yg selain Islam Nusantara adalah radikal. Inginnya sih Indonesia ini hanya ada Islam Nusantara dan agama lain, hindu budha kristen ahmadiyah dll'",0,Twitter,ID_multilabel,3,user user retweet yg islam nusantara radikal inginnya sih indonesia islam nusantara agama hindu budha kristen ahmadiyah
USER Gue aja gatau bom yang mana nukanya HAHAHAHAHA',0,Twitter,ID_multilabel,3,user gue aja gatau bom mana nukanya hahahahaha
"Kebebasan bersuara dan media haruslah berasaskan tiga perkara, iaiu berteraskan tanggungjawab, kebenaran dan mengikut tafsiran citra serta budaya tempatan, bukan acuan barat - PM Najib",0,Twitter,ID_multilabel,3,kebebasan bersuara media haruslah berasaskan tiga perkara iaiu berteraskan tanggungjawab kebenaran mengikut tafsiran citra budaya tempatan bukan acuan barat pm najib
"Katekismus Gereja Katolik tidak melarang miras secara lantang tapi menentang perbudakan yang bisa disebabkan oleh miras. \n\nBeberapa ayat menyatakan anggur secara positif (Pengkotbah, Mazmur dan Amos) seperti: minumlah anggur dengan hati yang senang da",0,Twitter,ID_multilabel,3,katekismus gereja katolik melarang miras lantang menentang perbudakan disebabkan miras n nbeberapa ayat menyatakan anggur positif pengkotbah mazmur amos minumlah anggur hati senang da
RT USER: USER USER USER Tukang hoax mo basmi hoax sama dengan bunuh diri donk?,1,Twitter,ID_multilabel,3,rt user user user user tukang hoax mo basmi hoax sama bunuh diri donk
USER Pusing w Uda 2 x Lihat in anak orang eek \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,Twitter,ID_multilabel,3,user pusing w uda x lihat in anak orang eek xf x f x x xf x f x x xf x f x x
"USER Buaya apa nih? Buaya muara, buaya darat apa siluman buaya?'",0,Twitter,ID_multilabel,3,user buaya apa nih buaya muara buaya darat apa siluman buaya
"Gue bukan org yg religius, tp suka miris aja liat org yg ngakunya religius tp masih sering ngelive di Instagram/Facebook waktu lagi ibadah berlangsung. Mending kita sama-sama duduk diluar minum bir sambil cerita kotor, itu lebih terlihat jujur dan tdk mu",0,Twitter,ID_multilabel,3,gue bukan org yg religius tp suka miris aja liat org yg ngakunya religius tp sering ngelive instagram facebook waktu ibadah berlangsung mending sama sama duduk diluar minum bir cerita kotor lebih terlihat jujur tdk mu
Siapa yang kunyuk mas hehe URL,0,Twitter,ID_multilabel,3,siapa kunyuk mas hehe url
USER USER USER USER USER USER USER USER mencret hyung',0,Twitter,ID_multilabel,3,user user user user user user user user mencret hyung
"Bubarkan partai gaduh, partai burung pipit dan partai sapi jualan agama",1,Twitter,ID_multilabel,3,bubarkan partai gaduh partai burung pipit partai sapi jualan agama
RT USER Bubarkan DPR! useless,1,Twitter,ID_multilabel,3,rt user bubarkan dpr useless
"Semakan peningkatan kali keempat terhadap KDNK Malaysia oleh Bank Dunia adalah petanda jelas bahawa kerajaan Barisan Nasional menguruskan ekonomi dengan baik, kata Datuk Seri Najib Tun Razak; ; #BersamaBN #HebatkanNegaraku #JomBN #HidupRakyat #ManifestoBN",0,Twitter,ID_multilabel,3,semakan peningkatan kali keempat kdnk malaysia bank dunia petanda jelas bahawa kerajaan barisan nasional menguruskan ekonomi baik kata datuk seri najib tun razak bersamabn hebatkannegaraku jombn hiduprakyat manifestobn
USER Bubarkan KPK! Busuk,1,Twitter,ID_multilabel,3,user bubarkan kpk busuk
RT USER USER USER USER Jk jokowi mundur lebih jantan.,1,Twitter,ID_multilabel,3,rt user user user user jk jokowi mundur lebih jantan
"RT USER: Sandiaga diduga kampanyekan Sudirman-Ida di masjid Solo, ini kata KPU | URL URL USER\xe2\x80\xa6'",0,Twitter,ID_multilabel,3,rt user sandiaga diduga kampanyekan sudirman ida masjid solo kata kpu url url user xe x xa
USER Gak krungu bocoran aseng milan arep rekrut pemain argentina ta mbah (emanuel de porras) \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,Twitter,ID_multilabel,3,user gak krungu bocoran aseng milan arep rekrut pemain argentina ta mbah emanuel de porras xf x f x x xf x f x x
USER kadang jijik kita pernah alay dm2an tapi gimana atuh da perjalanan hidup wkwkw',0,Twitter,ID_multilabel,3,user kadang jijik pernah alay dm an gimana atuh da perjalanan hidup wkwkw
USER Pak USER penyesatan yg dilakukan PBNU tampaknya demi kebaikan padahal menyembunyikan JAHAT Islam,1,Twitter,ID_multilabel,3,user pak user penyesatan yg dilakukan pbnu tampaknya kebaikan padahal menyembunyikan jahat islam
"USER USER Ini bukan tentang mayoritas atau minoritas. Tapi masalah konsep. Sependek pengetahuan saya, tdk ada perintah dlm kitab suci kristen, budha, hindu yg melarang memilih pemimpin, atau teman, atau pegawai, diluar agama mereka.'",0,Twitter,ID_multilabel,3,user user bukan mayoritas minoritas masalah konsep sependek pengetahuan tdk perintah dlm kitab suci kristen budha hindu yg melarang memilih pemimpin teman pegawai diluar agama
"USER Dasar onta, pulang aja loe ke arab sana'",1,Twitter,ID_multilabel,3,user dasar onta pulang aja loe arab sana
USER Ga sipit udah gede itu kak.',0,Twitter,ID_multilabel,3,user ga sipit udah gede kak
URL &lt;-pacar lesbi #xxx #porn #bokep',0,Twitter,ID_multilabel,3,url lt pacar lesbi xxx porn bokep
"USER USER USER Raja Ampat dan Papua khususnya bagian barat banyak sekali orang Maluku, jd budaya jg dibawa. Pembangunan dan penyebaran agama Kristen di Papua setau saya ikut dipengaruhi orang Maluku/Ambon karena kami dekat dengan orang Bel",0,Twitter,ID_multilabel,3,user user user raja ampat papua khususnya bagian barat banyak sekali orang maluku jd budaya jg dibawa pembangunan penyebaran agama kristen papua setau ikut dipengaruhi orang maluku ambon dekat orang bel
USER USER Daripada jilat pantat rijik kaya elu.',1,Twitter,ID_multilabel,3,user user jilat pantat rijik kaya elu
Sepakat dgn argumen USER ini. Pemerintah JKW terkesan hanya fokus pada pembangunan infrastruktur &amp; mengesampingkan kesejahteraan rakyat sendiri. Tenaga kerja asing membanjiri sektor2 yg mestinya diisi WNI. Rakyat nganggur; ; #2019GantiPresid,1,Twitter,ID_multilabel,3,sepakat dgn argumen user pemerintah jkw terkesan fokus pembangunan infrastruktur amp mengesampingkan kesejahteraan rakyat sendiri tenaga kerja asing membanjiri sektor yg mestinya diisi wni rakyat nganggur gantipresid
USER USER Memang sengaja... Melihat hasil pilkada dki yg memuaskan bagi mereka ..,0,Twitter,ID_multilabel,3,user user memang sengaja melihat hasil pilkada dki yg memuaskan
"Hayoo.. Jokower yg pernah ngetwit bantuan sembako itu duit pribadi JKW, buru2 lah hapus twit.. :-)",0,Twitter,ID_multilabel,3,hayoo jokower yg pernah ngetwit bantuan sembako duit pribadi jkw buru lah hapus twit
RT USER Pribumi harus tolak etnis cina jadi pemimpin di indonesia jgn di adu dgn pancasila atau bhineka..,1,Twitter,ID_multilabel,3,rt user pribumi tolak etnis cina jadi pemimpin indonesia jgn adu dgn pancasila bhineka
USER USER lo tahu kafir itu apa?',0,Twitter,ID_multilabel,3,user user lo tahu kafir apa
"USER USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82....dr kmrn sdh terbagak liat kebodohan km kok panas gmn. Sdh di blg klo berkata keadaan sendiri itu pd org lain. Di ulang"" . Dungu btl cebong ini. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x",1,Twitter,ID_multilabel,3,user user xf x f x x xf x f x x xf x f x x dr kmrn sdh terbagak liat kebodohan km kok panas gmn sdh blg klo berkata keadaan sendiri pd org ulang dungu btl cebong xf x f x x xf x f x x xf x f x x xf x
"survey 'dimanakah gereja katolik terdekat dari desa gw?' ini gw lakukan tdk lama setelah tahu gw ditempatin di desa mana, which is 2 bulan lalu. 2 bulan setelahnya, which is hari ini, 2 temen gue itu akhirnya presentasi kondisi desa yg mereka liat kmrn""",0,Twitter,ID_multilabel,3,survey dimanakah gereja katolik terdekat desa gw gw lakukan tdk lama tahu gw ditempatin desa mana which is bulan lalu bulan setelahnya which is hari temen gue akhirnya presentasi kondisi desa yg liat kmrn
"USER Encan\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 \n\nEh lu tau ga orgil yang dirumah gue itu, kemaren kan gue nyapu tuh pas uda sampe teras gue liat dia lagi buka celana megangin titit \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9",0,Twitter,ID_multilabel,3,user encan xf x f x xa xf x f x xa xf x f x xa n neh lu tau ga orgil dirumah gue kemaren kan gue nyapu tuh pas uda sampe teras gue liat buka celana megangin titit xf x f x xa xf x f x xa xf x f x xa xf x
selamat hari minggu... pki sdh tamat sdh hancur ... awasi gerakan hti klompotan mahluk kaki dua yg di larang di muka bumi Indonesia,1,Twitter,ID_multilabel,3,selamat hari minggu pki sdh tamat sdh hancur awasi gerakan hti klompotan mahluk kaki yg larang muka bumi indonesia
RT USER USER Jentel aja mundur dr jabatan trus keluar dr partai..itu baru ksatria.,1,Twitter,ID_multilabel,3,rt user user jentel aja mundur dr jabatan trus keluar dr partai baru ksatria
"USER Teteeeppp ujungnya nyalahin pemerintah...ckckckck...pdhl nyangkutnya di dpr 2thn lebih, cb klo gk bnyak msyarakat yg teriak paling jg bapak adem ayem...'",0,Twitter,ID_multilabel,3,user teteeeppp ujungnya nyalahin pemerintah ckckckck pdhl nyangkutnya dpr thn lebih cb klo gk bnyak msyarakat yg teriak paling jg bapak adem ayem
GUA UDAH MODAR',0,Twitter,ID_multilabel,3,gua udah modar
USER USER USER Admin USER ini emang kebangetan tolol kemarin kemarin Dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog!!!!!!!!!!!!!',1,Twitter,ID_multilabel,3,user user user admin user emang kebangetan tolol kemarin kemarin dana bantuan kemendes diakuin kerja nyata partai gerindra kan guoblog
USER USER USER Banyak yang tidak tau dan mengabaikan RPJMN dan kenapa banyak proyek dimasukkan ke PSN. Padahal 2 hal itu yang menyebabkan banyak proyek bisa diselesaikan dgn cepat.; ;,0,Twitter,ID_multilabel,3,user user user banyak tau mengabaikan rpjmn banyak proyek dimasukkan psn padahal menyebabkan banyak proyek diselesaikan dgn cepat
USER USER USER USER USER USER USER USER USER USER USER Bikin resah TL saja si monyet kafir USER',1,Twitter,ID_multilabel,3,user user user user user user user user user user user bikin resah tl si monyet kafir user
LENGSERKAN JOKOWI DI BAWAH KEKUASAAN CHINA KOMUNIS,1,Twitter,ID_multilabel,3,lengserkan jokowi bawah kekuasaan china komunis
Bini gue kinclong bener kaya gigi spidermen :*,0,Twitter,ID_multilabel,3,bini gue kinclong bener kaya gigi spidermen
"USER Presiden polling , menang mimpi dan onani'",1,Twitter,ID_multilabel,3,user presiden polling menang mimpi onani
Pikiranku terus dibaca &amp; digiring . Silit ireng Dobol ijo!',0,Twitter,ID_multilabel,3,pikiranku terus dibaca amp digiring silit ireng dobol ijo
RT USER: Maaf saya bukan nya gila hormat di sini tapi tolong yg line nya lebih muda apakah bisa berbicara lebih sopan? Jangan asal\xe2\x80\xa6',0,Twitter,ID_multilabel,3,rt user maaf bukan nya gila hormat sini yg line nya lebih muda berbicara lebih sopan jangan asal xe x xa
USER Yang Suka Pencitraan dulu Laris.... Sekarang akan Ada Piala Citra Versi Kecebong Sekolam.. .. \nArtinya para Pencari MAKAN dan Hidup Dari Hasil Penjilatan Kepada Master Kecebong.......\nTidak peduli walaupun Master CEBONG GOBLOK Sekolam..,1,Twitter,ID_multilabel,3,user suka pencitraan dulu laris sekarang piala citra versi kecebong sekolam nartinya pencari makan hidup hasil penjilatan master kecebong ntidak peduli walaupun master cebong goblok sekolam
USER Aku yang jadi presiden mah aku jamin Negara pasti... Berantakan,0,Twitter,ID_multilabel,3,user aku jadi presiden mah aku jamin negara berantakan
PDI Perjuangan Targetkan AGK-YA Menang 80 Persen di Tidore. Apa Strateginya? USER USER #AGKYa #MalukuUtara #AGKYa3,0,Twitter,ID_multilabel,3,pdi perjuangan targetkan agk menang persen tidore apa strateginya user user agkya malukuutara agkya
Yah sekian pandangan awam dari saya wkwwk sekali lg ini cuman pandangan awam gaada riset riset tai kuching apalah itu. Have a good day :)',0,Twitter,ID_multilabel,3,yah sekian pandangan awam wkwwk sekali lg cuman pandangan awam gaada riset riset tai kuching apalah have a good day
RT USER: Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha #AhokPastiTumbang #paslon3 #pilgubdki,1,Twitter,ID_multilabel,3,rt user pantasan pecat dr menteri data aj ngawur memkasakan betul hahaha ahokpastitumbang paslon pilgubdki
\xe2\x80\x9cpengetahuan tidak dapat menggatikan persahabatan. aku lebih suka jadi orang idiot daripada harus kehilanganmu (spongebob).\xe2\x80\x9d \xe2\x80\x94 patrick',0,Twitter,ID_multilabel,3,xe x x cpengetahuan menggatikan persahabatan aku lebih suka jadi orang idiot kehilanganmu spongebob xe x x d xe x x patrick
USER USER Aktivis 65 anak buah eks pki dan gerwani',0,Twitter,ID_multilabel,3,user user aktivis anak buah eks pki gerwani
"Kak...kak...kak...kak...pd manggil kak semua, kyk lg ngeladeni adek2 imut culun di bawah umur, males ahh'",0,Twitter,ID_multilabel,3,kak kak kak kak pd manggil kak semua kyk lg ngeladeni adek imut culun bawah umur males ahh
USER Tepay sekali...diberangus oleh UU MD3 !!!',0,Twitter,ID_multilabel,3,user tepay sekali diberangus uu md
"'Kalau cuma cari suara,cukup bangun Jawa,tapi Presiden Jokowi itu seorang negarawan yang ingin membangun konektivitas di daerah terisolir'..",0,Twitter,ID_multilabel,3,kalau cuma cari suara cukup bangun jawa presiden jokowi seorang negarawan membangun konektivitas daerah terisolir
USER USER USER USER USER USER USER USER edan ..edan... \npokoknya #2019GantiPresiden \ndan usir china china keparat gak tau malu',1,Twitter,ID_multilabel,3,user user user user user user user user edan edan npokoknya gantipresiden ndan usir china china keparat gak tau malu
Sebut 'Rakyat Susah Jadi Kuli Saja Tidak Bisa' Pernyataan Prabowo Subianto Dikritik Keras Netizen calon presidenAbadi,1,Twitter,ID_multilabel,3,sebut rakyat susah jadi kuli pernyataan prabowo subianto dikritik keras netizen calon presidenabadi
Presiden Trump: AS-Korut Adakan Pembicaraan Langsung Tingkat Tinggi,0,Twitter,ID_multilabel,3,presiden trump as korut adakan pembicaraan langsung tingkat tinggi
"""Dan perangilah mereka, supaya jangan Ada FITNAH Dan supaya Agama itu semata untuk ALLOH, jikaâ?¦",0,Twitter,ID_multilabel,3,perangilah jangan fitnah agama semata alloh
"USER USER Tapi aturan negara kita nggak (seharusnya) menganut aturan salah satu agama, karena seperti yang lo bilang, negara kita negara beragama BUKAN NEGARA AGAMA. Lagian sender nggak nyinggung ateis kok lo jadi bawa-bawa mereka'",0,Twitter,ID_multilabel,3,user user aturan negara menganut aturan salah satu agama lo bilang negara negara beragama bukan negara agama lagian sender nyinggung ateis kok lo jadi bawa bawa
"USER Di bagian barat, byk pemimpin keceh nan mempesona. ; ; Tp br kali ini cinta setengah hidup dgn Presiden krn hatinya, kinerjanya &amp; ketulusannya sepaket gak pk diskon #jokowi2periode â??ð??¼",0,Twitter,ID_multilabel,3,user bagian barat byk pemimpin keceh nan mempesona tp br kali cinta setengah hidup dgn presiden krn hatinya kinerjanya amp ketulusannya sepaket gak pk diskon jokowi periode
RT USER USER siapa yg salah coba kl begini? ya saracen plus buni yani la wong y tegas gubernur sm Direktur RS kan cuma Ahok.,1,Twitter,ID_multilabel,3,rt user user siapa yg salah coba kl begini saracen plus buni yani la wong y tegas gubernur sm direktur rs kan cuma ahok
Alhamdulillah rapat family perdana bani nafisah berjalan dengan khidmat',0,Twitter,ID_multilabel,3,alhamdulillah rapat family perdana bani nafisah berjalan khidmat
USER USER pemuka agama yahudi ra oleh nyambi po?',0,Twitter,ID_multilabel,3,user user pemuka agama yahudi ra nyambi po
USER Kan cuma lemparin mercon bukan bom -_-',0,Twitter,ID_multilabel,3,user kan cuma lemparin mercon bukan bom
